"","date","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","gfcexp_g","gfsubs_g","gfintpmt_g","yptmr_g","yptmd_g","gfrptb_g","gsrpt_gdp","gsrpri_gdp","gsrcp_gdp","gsrs_gdp","jgf_g","jgs_g","jc_g","gf_gdp","gf_gdpalt","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","gfb_g","gfhb_g","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","ptgh","ptgsh","ptgfh","yptmr","yptmd","gtfp","ypog","yptx","ytpi","yctlg","g","gfrcf","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gdppothq","gdppotq","recessq","fshare","gstfp_g","gstfpnet_g","gftfpnet_g","yfptmd_g","ysptmd_g","gfeg_g","gfsave","gssave","gfrptsave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","yptxb","deficit","deficitb"
"136",2003-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11769.3,7891.5,9519.8,14145.6,82.901,83.196,80.961,72.713,0.48,-0.06,0.54,285.5,265.7,1341.2,62.7,1021.3,820.9,236.6,2251.8,20.1,800.1,82.895,1029.4330877423,1222.4669122577,1055.7,1921.6,781.6,91.1,200.4,778.2,984.3,334.3,239.7,729.8,36.2,22,357,1815.8,14322.6,11915.8,-1,0.600176561,NA,NA,NA,NA,NA,NA,854.6,1397.3,781.6,159.4669122577,106.2330877423,174.8330877423,197.5330877423,1143.7669122577,NA,-162.4330877423,12.4000000000001
"137",2004-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11920.2,8027.7,9604.5,14221.1,83.589,83.824,81.65,73.644,0.34,0.03,0.31,293,283.4,1379.6,64.8,1012.2,847.3,247,2287.3,17.2,813.4,83.583,1030.6365225448,1256.6634774552,1067.2,1922.7,773.2,94.1,209.2,790,1003.6,328,239,753.2,37.8,23.4,376,1844.8,14416.9,12084.8,-1,0.595142828,NA,NA,NA,NA,NA,NA,871.3,1416,773.2,168.6634774552,114.7365225448,159.3365225448,207.3365225448,1172.2634774552,NA,-167.7365225448,-8.40000000000009
"138",2004-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12109,8133,9664.3,14329.5,84.162,84.515,82.358,74.699,0.21,0.03,0.17,300.4,293,1400.6,66.4,1026.7,859.9,266.8,2321.4,17.2,828,84.155,1042.623151396,1278.776848604,1073.6,1924,792.4,94.8,226,803.5,1013.5,332.8,234.3,765.1,40.8,24.5,387.1,1869.3,14514.9,12267.3,-1,0.595142828,NA,NA,NA,NA,NA,NA,884.2,1437.2,792.4,174.376848604,118.623151396,158.423151396,212.723151396,1187.876848604,NA,-139.423151396,18.9999999999998
"139",2004-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12303.3,8264.3,9771.1,14465,84.586,85.06,83.112,75.913,0.15,-0.18,0.33,308.6,288.3,1409.8,67.7,1064.3,871.3,288.3,2357.2,18.1,843.7,84.579,1059.0203226876,1298.1796773124,1085.5,1916.6,816.6,95.9,244.5,818.4,1024.1,328.4,247.7,775.4,43.9,25.2,385.7,1896.4,14613.4,12430.2,-1,0.595142828,NA,NA,NA,NA,NA,NA,902.2,1455,816.6,171.5796773124,116.7203226876,156.8203226876,214.1203226876,1195.6796773124,NA,-107.7203226876,49.1000000000001
"140",2004-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12522.4,8425.6,9877.4,14609.9,85.309,85.714,83.92,77.22,-0.03,0.02,-0.05,315.4,294.5,1427.9,68.7,1091.5,893.8,293.6,2389.7,19.8,849.5,85.301,1074.030437154,1315.569562846,1083.6,1917,829.7,96.2,249.2,824,1036.9,340,261.8,797.6,44.3,25.5,391,1904.1,14711.7,12609.9,-1,0.595142828,NA,NA,NA,NA,NA,NA,909.3,1480.3,829.7,175.269562846,119.230437154,164.730437154,215.730437154,1212.169562846,NA,-111.830437154,52.9000000000001
"141",2005-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12761.3,8523,9935,14771.6,85.795,86.368,85.026,77.909,0.4,0.06,0.33,323.2,301.3,1464.4,70.3,1172.2,915.1,370.6,2426.9,18.5,862.7,85.787,1099.3393716376,1327.5606283624,1095.7,1919.3,902.9,97.2,315.3,837.4,1065.3,341.6,269.4,817.9,55.3,25.3,399.1,1926.1,14809.5,12790.6,-1,0.576703048,NA,NA,NA,NA,NA,NA,931.5,1495.4,902.9,173.7606283624,127.5393716376,167.8393716376,225.3393716376,1239.0606283624,NA,-11.8393716375995,156
"142",2005-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12910,8671.4,10047.8,14839.8,86.31,86.977,85.793,78.9,-0.04,-0.01,-0.03,329.2,310.8,1486,71.2,1196.3,937.3,359,2452.9,20.6,871,86.302,1104.5606926816,1348.3393073184,1094.5,1918.8,925.8,101.4,306.1,846,1076,344.8,270.4,835.9,53,25,410,1953.8,14904.3,12963.3,-1,0.576703048,NA,NA,NA,NA,NA,NA,939,1513.9,925.8,179.2393073184,131.5606926816,165.5606926816,230.7606926816,1255.2393073184,NA,-1.26069268159972,164.3
"143",2005-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13142.9,8849.2,10145.3,14972.1,87.232,87.794,86.688,80.16,0.25,0.03,0.22,335.1,300.1,1501,72.1,1225.4,952.1,365.2,2495.1,21.6,884.2,87.225,1125.5314152952,1369.5685847048,1102.9,1920,949.5,100.3,311.9,859.8,1091.8,342.5,276,851.8,53.3,24.4,409.1,1979,14996.5,13166,-1,0.576703048,NA,NA,NA,NA,NA,NA,956.1,1539,949.5,173.0685847048,127.0314152952,169.4314152952,236.0314152952,1264.8685847048,NA,4.1685847048002,173.6
"144",2005-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13332.3,8944.9,10175.4,15066.6,87.913,88.489,87.31,81.467,0.05,0.05,0.01,341,305.4,1512.3,73,1255.7,965.3,402.9,2529.1,25.1,894.1,87.907,1132.2748891408,1396.8251108592,1103.3,1922.1,970.5,98.7,344.7,870.4,1104.4,345.1,285.2,866.6,58.2,23.7,407.9,2025.5,15085.5,13349,-1,0.576703048,NA,NA,NA,NA,NA,NA,963.3,1565.8,970.5,176.1251108592,129.2748891408,168.9748891408,231.7748891408,1280.5251108592,NA,47.6251108592,216.6
"145",2006-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13603.9,9090.7,10288.9,15267,88.359,89.101,88.045,82.046,0.96,0.21,0.75,389.6,291.3,1566.7,74.4,1320.3,981.8,416.9,2580.7,26.6,917.9,88.354,1170.4436251003,1410.2563748997,1131.9,1930.8,1025.4,99.1,357.2,895.1,1172.7,340,294.9,882.7,59.6,22.8,394,2009.1,15168.4,13515.2,-1,0.570396069,NA,NA,NA,NA,NA,NA,996.6,1584.1,1025.4,166.1563748997,125.1436251003,173.8436251003,227.8436251003,1338.8563748997,NA,33.6563748997,207.5
"146",2006-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13749.8,9210.2,10341,15302.7,89.069,89.845,88.657,83.29,-0.03,0.18,-0.2,395.6,294.9,1583.2,74.9,1351,991.7,427.6,2610.9,28.9,922.7,89.065,1169.8901992519,1441.0098007481,1124.1,1938.2,1041,99.5,367.3,900.8,1184,341.5,310.1,892.2,60.3,21.9,399.2,2043.2,15246.9,13698.6,-1,0.570396069,NA,NA,NA,NA,NA,NA,996.6,1614.3,1041,168.2098007481,126.6901992519,173.2901992519,230.9901992519,1352.2098007481,NA,54.7098007481,228
"147",2006-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13867.5,9333,10403.8,15326.4,89.711,90.505,89.315,84.124,-0.11,0.15,-0.26,402.1,308.7,1608.5,75.5,1358.5,1004.1,446.6,2630.7,30.7,927.2,89.708,1166.7187334997,1463.8812665003,1113.9,1944.5,1060.7,100.2,384.8,906.2,1194.1,347.9,297.7,903.9,61.8,21,414.4,2079.3,15322.8,13867.9,-1,0.570396069,NA,NA,NA,NA,NA,NA,994.9,1635.7,1060.7,176.0812665003,132.6187334997,171.8187334997,238.3187334997,1370.1812665003,NA,91.0812665003,262.9
"148",2006-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14037.2,9407.5,10504.5,15456.9,89.559,90.845,89.78,85.008,0.64,0.21,0.43,409.1,301.4,1613.8,76.3,1397.3,1010.5,409.8,2674.7,30,940.8,89.557,1177.3826248034,1497.3173751966,1130.2,1952.9,1095.6,98.1,354.6,920.6,1205.6,334.7,301.7,912.4,55.2,20.2,408.1,2094.9,15396.9,13987.3,-1,0.570396069,NA,NA,NA,NA,NA,NA,1014.6,1660.1,1095.6,171.9173751966,129.4826248034,162.7826248034,236.1826248034,1377.5173751966,NA,85.9173751966,248.7
"149",2007-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14208.6,9549.4,10563.3,15493.3,90.406,91.777,90.549,86.64,0.13,0.29,-0.16,416.4,332.5,1680.2,78,1466.3,1025.9,413.6,2719.2,38.4,960.4,90.402,1185.140126375,1534.059873625,1123.5,1964.6,1145.8,93.9,354.5,940.9,1240.1,358.4,320.5,931.9,59.2,19.4,440.1,2166.9,15470.9,14198.8,-1,0.57281165,NA,NA,NA,NA,NA,NA,1017.2,1702,1145.8,190.459873625,142.040126375,167.940126375,249.640126375,1430.559873625,NA,109.859873625,277.8
"150",2007-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14382.4,9644.7,10582.8,15582.1,91.139,92.339,91.272,87.565,0.71,0.23,0.48,424.1,314.7,1680.4,78.8,1495.6,1033.1,407.2,2770.3,36.2,962,91.136,1221.136173745,1549.163826255,1141.9,1973.8,1163.6,93.7,347.7,943.1,1256.7,359.4,332,939.4,59.4,18.9,423.7,2183,15545.5,14354.6,-1,0.57281165,NA,NA,NA,NA,NA,NA,1042,1728.3,1163.6,180.263826255,134.436173745,179.136173745,243.436173745,1436.963826255,NA,70.2638262549999,249.4
"151",2007-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14535,9753.8,10642.5,15666.7,91.653,92.725,91.899,88.523,0.35,0.1,0.25,432,319.6,1700.2,79.6,1498.6,1035.8,370.9,2809,34.5,965.3,91.65,1235.02939666,1573.97060334,1151.7,1977.8,1179,95.4,314.6,946.7,1270.2,359.8,319.6,940.4,56.3,18.5,429.9,2206.6,15619.2,14482.9,-1,0.57281165,NA,NA,NA,NA,NA,NA,1058.3,1750.7,1179,183.07060334,136.52939666,176.72939666,246.82939666,1453.27060334,NA,30.4706033399998,207.2
"152",2007-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14681.5,9877.8,10672.8,15762,92.553,93.15,92.636,89.803,0.6,0.12,0.48,440.3,329.9,1728.6,80.3,1508.3,1052.6,352.7,2864.9,29.3,976.9,92.551,1254.529436665,1610.370563335,1170.8,1982.5,1194.1,95.5,296.2,958.4,1286.3,358.9,314.2,957.1,56.6,18.5,442.3,2242.5,15692,14617.1,1,0.57281165,NA,NA,NA,NA,NA,NA,1084.6,1780.3,1194.1,188.970563335,140.929436665,169.929436665,253.329436665,1475.270563335,NA,3.37056333500004,173.3
"153",2008-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14651,9934.3,10644.4,15671.4,93.329,93.569,93.416,91.253,0.17,-0.27,0.44,448.8,331.6,1768.2,80.5,1534.8,1045.7,291.9,2909.3,35.2,988.8,93.328,1279.3136094312,1629.9863905688,1188.4,1971.4,1201.4,93.2,241.7,970.2,1321.9,365.7,333.4,952.5,50.2,18.6,446.3,2256.7,15764.5,14750.7,1,0.593143518,NA,NA,NA,NA,NA,NA,1110.3,1799,1201.4,196.6863905688,134.9136094312,169.0136094312,249.6136094312,1518.5863905688,NA,-94.7136094312,74.3000000000002
"154",2008-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14805.6,10052.8,10661.7,15752.3,94.289,93.935,94.373,92.54,0.68,0.04,0.64,457.3,339.2,2113,81,1552.1,1054.7,278.7,2971.1,36.7,991,94.289,1315.8057186944,1655.2942813056,1213.6,1972.8,1191,95.3,227.1,972.3,1657,371.5,361.1,959.4,51.6,18.7,456,2293.8,15836.5,14876,1,0.593143518,NA,NA,NA,NA,NA,NA,1145.5,1825.6,1191,201.1942813056,138.0057186944,170.3057186944,254.8057186944,1858.1942813056,NA,-487.1057186944,-316.8
"155",2008-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14835.2,10081,10581.9,15667,95.266,94.654,95.09,93.766,0.64,0.25,0.39,465.9,340.8,1905.3,81.2,1497.2,1058.5,264.4,3027.5,20.6,996.4,95.266,1335.3566890656,1692.2433109344,1228.8,1982.5,1173.4,93.7,211.5,977.6,1445.3,368.8,323.8,964.8,52.8,18.7,460,2337.9,15905.9,15055.6,1,0.593143518,NA,NA,NA,NA,NA,NA,1168.7,1858.9,1173.4,202.1433109344,138.6566890656,166.6566890656,257.8566890656,1647.4433109344,NA,-324.4566890656,-157.8
"156",2008-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14559.5,9837.3,10483.4,15328,93.836,94.896,94.646,92.673,0.55,0.15,0.41,474.5,341.8,1890.8,81.2,1444.6,1040,162.6,3020,34.3,996.6,93.837,1353.7635455476,1666.3364544524,1244.3,1987.8,1139.5,93.7,127.5,977.8,1428.7,378.6,305.1,946.3,35.1,18.8,462.1,2337.3,15971.7,15156.5,1,0.593143518,NA,NA,NA,NA,NA,NA,1177.9,1842.2,1139.5,202.7364544524,139.0635455476,175.8635455476,259.3635455476,1631.4364544524,NA,-443.9635455476,-268.1
"157",2009-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14394.5,9756.1,10459.7,15155.9,93.274,94.959,93.876,91.482,0.92,0.51,0.41,482.9,358.4,2001.9,80.6,1202.1,1015.9,166.5,3019.7,21.6,964.7,93.273,1366.9097535488,1652.7902464512,1260.1,2007.7,920.9,86.7,122.7,946,1521.8,421.1,281.1,929.2,43.7,18.8,480.2,2371.3,16031.6,15223.5,1,0.661803143,NA,NA,NA,NA,NA,NA,1183,1836.7,920.9,237.1902464512,121.2097535488,183.9097535488,243.0097535488,1758.9902464512,NA,-812.4097535488,-628.5
"158",2009-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14352.9,9760.2,10417.3,15134.1,93.693,94.856,93.895,91.695,1.22,0.44,0.77,490.4,368.9,2140,80.3,1130.8,1017.3,188.6,3067.6,35.6,971.2,93.692,1440.5608205473,1626.9391794527,1289.7,2024.9,855.2,94.3,138.9,952.6,1648,473.9,275.6,923,49.6,18.7,492,2419.5,16082.9,15255.6,1,0.661803143,NA,NA,NA,NA,NA,NA,1210.8,1856.7,855.2,244.1391794527,124.7608205473,229.7608205473,247.8608205473,1892.1391794527,NA,-1047.5608205473,-817.8
"159",2009-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14420.3,9895.4,10489.2,15189.2,94.34,94.912,94.188,92.166,0.23,-0.07,0.31,496.7,378.2,2136.9,79.9,1135,1028.8,200.7,3089,57.5,968.8,94.339,1440.6060513174,1648.3939486826,1301.3,2021.8,841.7,91.4,159.4,950.3,1634.5,465.4,293.3,937.4,41.3,18.5,502.4,2446.5,16130.1,15309.4,-1,0.661803143,NA,NA,NA,NA,NA,NA,1225.5,1863.5,841.7,250.2939486826,127.9060513174,215.1060513174,252.1060513174,1884.7939486826,NA,-1032.3060513174,-817.2
"160",2009-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14628,9957.1,10473.6,15356.1,95.07,95.269,94.896,92.85,0.17,-0.35,0.52,501.8,372.8,2152.1,79.5,1140.4,1045.3,234.2,3117.8,75.1,972.2,95.068,1478.7797882896,1639.0202117104,1321,2007.9,847.1,93.2,190.8,953.9,1653.9,472.1,293.3,952.1,43.4,18.3,498.2,2444.1,16174.2,15409,-1,0.661803143,NA,NA,NA,NA,NA,NA,1253.4,1864.4,847.1,246.7202117104,126.0797882896,225.3797882896,251.4797882896,1900.6202117104,NA,-1047.6797882896,-822.3
"161",2010-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14721.4,10040.5,10525.4,15415.1,95.395,95.491,95.484,93.766,-0.33,-0.73,0.39,506,382.1,2262.2,79.5,1191.5,1044.6,249.8,3131.9,72.1,978.6,95.393,1515.3861183672,1616.5138816328,1336.1,1979.5,903.1,93.1,204.7,960.6,1753.5,496.2,288.4,951.6,45.1,18,508.7,2439.7,16214.8,15483.7,-1,0.671326568,NA,NA,NA,NA,NA,NA,1275.7,1856.2,903.1,256.5138816328,125.5861183672,239.6861183672,252.1861183672,2010.0138816328,NA,-1107.3861183672,-867.7
"162",2010-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14926.1,10131.8,10609.1,15557.3,95.503,95.912,96.214,94.382,0.3,-0.17,0.46,510.5,385.7,2268.7,79.3,1212.9,1062.1,255.6,3164.7,70.2,989.5,95.5,1536.2693427224,1628.4306572776,1353.9,1972.8,934.9,96.4,212.2,971.7,1755.7,492.6,278,965.7,43.4,17.7,513,2444.3,16255.3,15590.7,-1,0.671326568,NA,NA,NA,NA,NA,NA,1302.6,1862.1,934.9,258.9306572776,126.7693427224,233.6693427224,254.0693427224,2014.6306572776,NA,-1076.7693427224,-843.1
"163",2010-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15079.9,10220.6,10683.3,15672,95.671,96.251,96.597,94.872,-0.57,-0.43,-0.15,515.7,405.6,2292,79.3,1255.9,1069.1,272.6,3157.9,85.7,992.3,95.669,1547.8099440192,1610.0900559808,1348.1,1955.8,958.1,98.9,227.1,974.6,1758.8,517.8,297.8,970.1,45.5,17.7,533.2,2453,16296.2,15685.2,-1,0.671326568,NA,NA,NA,NA,NA,NA,1302.3,1855.6,958.1,272.2900559808,133.3099440192,245.5099440192,260.9099440192,2031.0900559808,NA,-1047.9099440192,-802.4
"164",2010-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15240.8,10350.5,10754,15750.6,96.25,96.781,97.389,95.658,-0.52,-0.47,-0.05,521.4,414.1,2302.7,79.5,1288.8,1076.4,284,3164.1,89.1,994.3,96.248,1547.5036681912,1616.5963318088,1346.2,1937,976.8,98.7,233.6,976.6,1761.9,514.4,311.9,977.7,50.4,17.7,540.8,2453.7,16338.8,15812.9,-1,0.671326568,NA,NA,NA,NA,NA,NA,1311.1,1853,976.8,277.9963318088,136.1036681912,236.4036681912,262.8036681912,2039.8963318088,NA,-1023.7036681912,-787.3
"165",2011-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15285.8,10485.4,10799.7,15712.8,97.091,97.276,98.266,96.637,-1.01,-0.54,-0.47,527.6,418.8,2313,80.4,1426.1,1091.5,277.3,3156,90,916.2,97.089,1549.6420400848,1606.2579599152,1327.7,1915.5,1110.9,104.7,228.9,898.3,1768.6,500.5,315.2,986.8,48.4,17.9,544.4,2452.7,16388,15941.6,-1,0.610214804,NA,NA,NA,NA,NA,NA,1304.7,1851.2,1110.9,255.5579599152,163.2420400848,244.9420400848,288.8420400848,2024.1579599152,NA,-975.4420400848,-730.5
"166",2011-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15496.2,10612.1,10823.7,15825.1,98.048,97.975,99.155,97.801,-0.55,-0.43,-0.12,533.4,409.7,2312.1,81.5,1445.4,1105.5,276.9,3168.6,79.2,918.9,98.046,1565.1949948012,1603.3050051988,1322.9,1898.4,1126,109.1,227.2,900.9,1777.4,503.4,319.4,996.4,49.8,18,534.7,2446.2,16439.8,16106.8,-1,0.610214804,NA,NA,NA,NA,NA,NA,1311.8,1856.7,1126,250.0050051988,159.6949948012,253.3949948012,284.6949948012,2027.4050051988,NA,-979.3949948012,-726
"167",2011-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15591.9,10705.4,10866,15820.7,98.523,98.519,99.498,98.314,-1.16,-0.43,-0.72,538.5,396.4,2303.2,82.7,1470.9,1103.9,248.2,3137.5,68.5,927.3,98.521,1494.4108516944,1643.0891483056,1294.4,1881.1,1143.7,109.4,201.7,909.4,1782.4,448.3,327.2,994.5,46.4,17.9,520.7,2424.5,16494.2,16249.9,-1,0.610214804,NA,NA,NA,NA,NA,NA,1288,1849.5,1143.7,241.8891483056,154.5108516944,206.4108516944,278.8108516944,2024.2891483056,NA,-912.6108516944,-706.2
"168",2011-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15796.5,10761.6,10885.9,16004.1,98.86,98.676,99.363,98.204,-0.04,-0.18,0.14,542.9,399.3,2312.2,84.1,1470.4,1114,287,3131.4,64,921.9,98.858,1485.2412287628,1646.2587712372,1299.4,1873.8,1140.5,111.4,238,904.2,1789.3,437.7,329.9,1002.7,49,17.7,522.9,2419.1,16551.3,16332.1,-1,0.610214804,NA,NA,NA,NA,NA,NA,1291.2,1840.3,1140.5,243.6587712372,155.6412287628,194.0412287628,279.2412287628,2032.9587712372,NA,-880.441228762799,-686.4
